10000 10000 74799
-1001904 86526 -1007798 -130671
-227411 579348 -225027 606419
-494168 34121 -513855 24212
-437943 -96824 -482241 -97567
544718 -463091 909270 -406287
-605326 -604748 -596754 -586624
711863 279882 740694 267354
642559 -320898 700766 -272307
873115 313582 882679 238968
301590 144044 285318 160999
-717877 -663951 -703304 -658597
248930 -995313 381844 -994290
-144517 371838 -122537 384150
-878793 166247 -861462 270173
861288 -197215 751098 -193769
-396685 -454903 -319639 -390690
582927 166137 544274 195307
-849907 -212442 -852846 -244574
314910 1038554 227330 1039441
-485534 702329 -308114 628321
-757843 -247667 -764280 -219289
585285 -808995 511939 -791498
338577 -414183 377163 -437870
667037 -1035648 798913 -1042831
-322335 372291 -330246 371334
501948 -447192 470403 -451445
-956867 844459 -969756 842590
-359031 -734710 -289352 -760651
318751 362747 354142 350397
398758 -227482 339319 -289105
-434753 -871664 -411789 -875362
448977 -735532 439055 -733036
878217 -687824 893146 -703047
-711063 114571 -699909 109031
100703 973092 98675 978683
-302211 -134414 -425887 -118993
212644 -256017 269160 -227286
302953 -1037403 394216 -1041421
-5646 -673822 -14675 -676249
-889275 -611391 -913855 -599588
-325680 -558627 -275854 -527435
25132 -797579 -27472 -788974
-1040856 1036110 -1009974 1018560
-616873 801415 -345160 718189
741739 393381 723619 422483
246711 240378 261756 218428
839832 704756 869244 673178
981324 26200 941791 20648
676687 -305305 619444 -349529
696012 -259353 705445 -245141
-22832 -870573 -112942 -885185
-786870 -585209 -815124 -584176
-328950 721610 -309673 715748
640264 855035 705781 786002
-925011 831680 -966334 850388
-584258 188526 -632891 201126
-334335 815867 -495184 826583
248045 -848199 140651 -838606
-739481 84250 -769724 80722
168330 502725 207255 471149
239083 -488660 206693 -521941
-31728 517810 -49303 563581
33072 -415883 -72864 -480319
713377 295189 724214 313732
440751 -704517 343868 -697564
727309 541041 756036 537316
-527621 -770214 -518837 -773570
-472177 -243429 -441719 -280225
832106 20892 925632 33385
283598 -385366 105002 -476114
-109269 674965 -122775 671660
-892861 -75591 -886297 -34865
-128228 -372522 -240447 -414480
583228 -410832 562845 -414302
-454650 53098 -570033 25489
-358564 517744 -78284 507054
-202408 111814 -211428 123124
-277665 686383 -498349 741787
-572065 -339869 -544239 -330404
631696 677635 623831 681259
339853 442154 271160 470360
221279 -68408 246866 -128975
-864770 1013222 -902949 1010563
-584228 1030592 -737455 1034241
-532260 -798177 -493786 -825834
485212 -904483 333469 -904397
626052 -6279 586313 20321
411697 346012 563839 242453
-7229 -936502 59785 -939864
949246 343185 912763 423347
-942664 -870800 -875181 -879177
53193 -713277 54476 -714817
-234589 -726611 -230139 -714762
-243519 914200 -254795 918919
-282583 463220 -123288 466726
462988 982953 479543 984323
-58771 631712 38059 622168
327691 -912109 446375 -915011
183109 -65929 -49104 -241247
504543 797422 535274 782562
254065 938393 285831 956595
-890886 869280 -951402 884145
-911234 1036415 -970709 1038505
-47753 280957 -79074 188589
55880 -672066 88391 -671689
516593 -875490 756127 -891965
-1022885 616092 -1025867 754861
-125985 923576 -167881 921017
539170 419602 643501 329522
-208731 -115271 -237632 -120062
-309938 281072 -321548 291004
-676852 -726762 -692566 -768977
-711726 827968 -466120 760063
-840777 -158255 -839620 -119082
598745 839572 455955 872141
416170 280383 413331 304631
14053 771083 -63204 787355
681380 -819567 690137 -802624
-768303 -227427 -767023 -221517
-14077 656119 32933 659649
600740 -1046864 656561 -1046467
330904 -539086 395761 -515897
721228 -547284 904536 -533966
-689948 -672085 -681935 -680799
-464380 475173 -649867 485925
-761708 -667902 -802594 -683841
575680 866603 616364 838885
-708647 719915 -684527 703937
-407824 594011 -580459 576893
-507625 -499744 -461267 -431888
859811 -362750 843434 -377817
35618 648408 41362 627379
-982240 -711937 -982788 -846816
-756173 -289924 -742109 -304473
-357900 -155530 -365416 -168641
683835 -893991 432854 -892598
636928 -7154 618377 4015
-369127 -699969 -106580 -692164
-856083 114293 -857443 162247
822630 879767 812372 873424
-172099 -196143 -192562 -189615
-14129 -425731 -81890 -468388
-244308 334820 -247517 355917
763860 773658 759371 753628
648790 583513 625384 595634
-1007520 -687 -1008034 -167769
-27740 -546997 -25441 -536480
-30953 275147 -81034 302950
-502115 827159 -491725 827242
1026352 -632514 1028860 -530059
455662 188597 445822 254441
-514336 846335 -532966 844835
917205 -773024 879118 -767046
-372667 -333830 -399374 -333418
646320 855298 670377 860550
-680129 -817672 -693083 -796710
657679 -838577 675211 -839225
-368078 -356904 -404912 -403418
415552 235687 426248 217481
-340405 -987039 -753457 -997733
833252 -734916 861123 -719802
-659855 -525379 -699517 -484281
374623 -770784 351209 -762000
-658505 -141754 -565108 -112725
-742364 -267533 -766416 -295381
-561930 -313644 -564379 -336453
905994 731947 904130 734238
746688 -368044 758914 -361068
470061 -890174 454890 -892302
736190 -555855 576328 -562039
602616 -101301 620838 -100714
-1023219 -1032183 -936115 -1034551
673510 -160086 656721 -149720
-290574 -820264 -139279 -834907
-489859 -650054 -431354 -590844
-518599 -380660 -506726 -343859
801573 -972374 498560 -1007653
-170308 -654265 159410 -668503
293304 -935084 772206 -936564
-1019126 445150 -1022948 567677
52776 101165 55307 200029
882913 1020455 955558 1035311
-378282 777135 -352479 785207
-43653 -904809 183305 -893610
276783 -379848 137351 -452291
153110 1010959 137747 982437
968704 -671148 978710 -649342
-734250 119968 -691605 149792
-840652 1002946 -541442 1001548
-1038709 131225 -1048018 -631213
1034099 1009613 1044104 828762
870302 63315 838802 43720
325340 382285 376275 347590
-560647 957036 -575814 955063
294275 601328 246461 554102
577508 781961 595266 733551
-267876 589749 -452764 569594
809431 98033 780224 91686
-362725 -12208 -313401 -20151
266772 870489 250823 844880
95892 -248535 75373 -263260
454508 272470 464719 275372
879093 795319 857341 829694
664105 130912 692970 110195
-219491 -989670 -123393 -996559
610330 -245080 610246 -241679
557766 -529341 474904 -532080
-532008 -895126 -399527 -906241
-781465 -182872 -811595 -333824
442396 -264250 505110 -199641
-208432 30272 -221656 86878
-371379 -132104 -376739 -173718
142272 656029 161469 644624
-1024 -521297 22528 -507223
772163 152569 870654 105177
-763370 -858872 -748173 -872642
-27518 349825 -11566 347822
-775321 707495 -786001 711535
-897123 -157473 -863256 -94316
-674249 -652301 -679211 -661832
-892585 1004904 -736000 1005185
927481 994788 886127 1013700
-231441 -328029 -138926 -236817
-763320 -573330 -776034 -564696
324226 571380 312379 550990
743611 -402304 704594 -419485
-804582 424129 -610393 367484
-582837 285627 -593644 282295
-908788 935629 -991433 971164
-281820 906781 -375326 939424
961355 823758 982849 800358
-294733 -94815 -289443 -106995
301118 401674 315540 393468
-20780 156519 18654 185464
485545 -883966 383393 -873734
-272554 608413 -402909 591348
-955281 -590686 -954274 -524956
-1037083 957350 -1038356 836296
137916 667566 31120 697603
835884 -12511 901037 -27069
454548 886197 432733 888300
757741 1007781 744381 968930
1038131 -1008298 978816 -935603
115710 138085 69059 143075
-371367 929083 -260417 887513
-674798 -861344 -768527 -822016
276919 188977 283315 184169
-313804 751354 -304071 748852
948584 -510713 992119 -500213
-802102 -973445 -876333 -982495
-215133 175265 -232802 139686
81772 726752 110986 717137
198601 825407 196862 807734
78651 -441745 42280 -457053
-805995 908368 -894386 934968
-50409 55817 -50631 66155
-241684 310367 -388085 348178
767896 12570 785810 8132
558342 796727 562408 805210
765784 -236572 616682 -187818
-27660 842461 -18894 846190
417493 384992 377263 393590
-14622 328826 -29661 300846
-19937 -870116 -68486 -876590
-995530 -815241 -1017943 -822808
463400 538643 561835 480235
-319492 477875 -354745 478679
585378 -1022622 598366 -1017160
707922 267787 730492 252707
918236 645229 912256 630799
174089 836353 176146 828503
528872 404489 544976 396229
139938 11898 202867 16834
976431 -408487 894408 -414442
627003 -33174 951450 -118672
644030 530147 604990 562532
454755 -364941 394414 -385237
750268 -348930 771109 -321492
19677 364327 13333 333952
-663101 -58332 -635639 -25146
-693823 813229 -584457 775653
-68256 -139410 -586362 -8273
959235 -1045321 865595 -1040085
-122005 242527 -140804 206939
590591 426327 493779 456757
-462278 694124 -309994 640146
118390 706480 -2773 761074
-190920 791876 -237881 794791
283315 -438033 275986 -448221
-443970 757671 -499168 774302
-176093 1047804 -794630 1047569
-708851 860013 -592775 847102
-267615 723693 -303468 726664
-615210 499105 -564047 506764
-853958 422283 -885800 447173
213414 101804 262490 86625
-527073 458665 -566342 458388
952978 731323 924962 785803
618880 724996 626232 728620
-203846 -270141 -208210 -275262
-1021782 -803901 -1030809 -829193
-693990 663940 -700029 642757
764141 -443219 782704 -441497
-719906 -683689 -709724 -727400
-525766 -23671 -144017 -124028
133438 958246 161372 980112
-128015 -493562 -67814 -453267
-838883 -566133 -825285 -422979
-865511 -544530 -837787 -411314
-908851 1033769 -669878 1029613
257687 148597 274733 131085
335668 889701 324410 942432
-972418 -820043 -971293 -747361
-581470 932822 -550903 924706
178180 633926 202277 621918
784372 -672097 755625 -651518
718225 -495148 741040 -500517
706657 344372 687235 365738
-848596 93258 -847466 143999
536762 771406 547481 793647
264148 510453 240442 528655
785520 -134223 875504 -172000
-587292 -878218 -696693 -843523
-232190 -546824 -198417 -535675
422070 -27642 390965 -23232
-312692 970499 -402057 957960
786701 938069 736476 925619
-564444 947800 -388504 911940
230068 -939464 -288787 -947198
72739 -19894 17717 -31906
-652396 194586 -626212 185313
-723760 -18894 -719467 -59992
-104054 -364520 47717 -313683
-540225 351404 -585328 385916
-276818 464493 -336937 470667
-197055 -115048 -250415 -107039
-443496 766534 -357461 771209
-375273 -343184 -360016 -339139
-291038 -720296 -264813 -730297
219786 814297 284031 781417
-599604 -856797 -559929 -842216
418264 -176606 367120 -191867
545666 -258796 617558 -251937
-859457 -590132 -862973 -609053
614226 563294 469069 641201
849536 -572570 913323 -550213
-796440 542873 -820570 536482
-241028 -591901 -350899 -658119
489305 593208 463043 611203
-658991 -828135 -670553 -808304
-502962 -214793 -486822 -285563
-239600 -536080 -370290 -611375
-186408 362329 -912720 487772
-837477 90605 -817789 105932
-771595 296398 -717778 274450
713596 -983960 791844 -977433
639049 -544567 593940 -541238
-295648 304487 -264694 292525
706507 751384 663085 821494
-626236 -639340 -609585 -771440
-892546 622224 -836964 606743
-890509 768921 -836771 723983
321132 694675 354254 677523
-272793 -687807 -259517 -691067
-786266 -794609 -788977 -806430
-29151 -979733 286909 -979547
895290 482068 867958 469560
-829753 497675 -790405 499570
233766 518658 589679 337754
2920 288494 29777 383092
1009543 -36538 1021477 8438
113898 -62853 113289 -61880
449127 -33848 298956 17025
-399838 755552 -331886 727010
-327466 949600 -3270 844823
-1027964 378124 -1034465 350323
343989 951930 469546 802602
428123 350189 635018 207960
-867147 800208 -827556 766072
423820 368613 404299 383631
734087 101540 698252 122548
969758 115428 983322 143351
839765 -872611 859245 -872345
834626 -369477 836258 -397145
-958376 1016847 -952816 1016603
-378478 356081 -378342 353461
-942893 681042 -851352 650762
-757590 294993 -834605 334190
-82051 945912 -124435 948793
695447 -108724 763017 -119660
1024983 -37419 1030275 -27854
37375 -300096 110548 -265380
-1005354 243070 -1004261 401422
-999735 -870162 -990472 -929469
-287460 -228604 -221424 -224273
-820441 22981 -791758 20203
-743799 29486 -727480 29262
203442 63566 141811 62275
71233 618994 49558 595260
134865 -706469 402715 -723383
-616279 -1046341 -615223 -1045659
-804210 819180 -732124 788950
593607 711358 579398 650983
-762015 -586089 -811844 -632218
-384549 -747049 -350556 -750963
-716077 97602 -663479 113283
-573438 -275989 -575992 -256107
492649 284659 494590 281933
772327 -58596 722460 -42265
-951501 321207 -946075 248389
891155 943632 891746 965013
712452 -450233 862744 -419070
812953 -818574 814443 -850970
183463 132281 266169 123872
508109 -535566 436078 -536615
659929 716545 658167 719156
110078 -371956 131936 -360766
-788063 -775150 -867091 -765352
-621412 710105 -674855 748964
413754 895773 397100 943578
-744893 36637 -576049 75535
-191715 -118433 -238095 -133987
-804028 -1028163 -648975 -1032287
106590 -67224 161755 -36420
-204173 -932332 -193769 -940826
-365368 -844786 -408744 -829527
717055 -497496 697792 -488563
990361 -281486 958458 -270550
-702335 -461880 -699104 -476998
416074 -1015817 484668 -1006957
496574 666342 539559 640209
963865 -910806 953762 -786050
-386269 -898836 -550603 -872791
785493 -44376 664917 -18130
334479 -651483 301316 -653737
-15074 -489183 55722 -444023
-64207 -589241 -127382 -589506
-480572 937943 -621241 959606
323203 320656 477745 115768
-714646 -951247 -698288 -951054
550934 -514038 481260 -528234
881398 623756 875888 690863
527584 -790023 637462 -823417
525128 448797 820416 350679
902116 -77970 904800 -81359
815553 -872271 702953 -855463
-610583 -959309 -625508 -927110
-457616 -475275 -433109 -438481
-13062 -692473 -52730 -688224
-864076 -1024352 -792787 -1030741
-52753 -168965 -169476 -144688
1029196 -770368 1040485 -819907
1045690 383961 1045949 318779
425242 574568 411640 665632
916703 121534 927085 142051
-177147 -402701 -266232 -433534
1033328 728506 1040940 696749
-544419 -819189 -589849 -843892
-290202 669198 -270755 676749
656791 289466 627438 308733
685607 -340682 692351 -333597
53079 -776694 -201964 -717095
784110 37493 796031 38141
-860288 -922577 -869727 -915447
350339 785227 340122 786401
564014 -380311 555814 -385538
67988 449832 72403 469152
-955881 -115082 -948807 -137014
608133 -425045 598364 -416058
-723289 180395 -667248 206867
-9307 185146 4242 212392
-496781 -728763 -483906 -717564
449429 931203 437133 928651
850253 977716 849982 995751
-746877 455545 -749302 454773
-908319 757488 -860783 724448
973484 -437471 1008896 -450035
-768603 729621 -767023 714322
-334334 325158 -286082 298152
450379 632234 489278 593758
-70424 926340 -5858 883950
111902 507804 162540 483266
151439 -608769 251693 -601194
-473829 -358783 -494830 -330251
874477 881782 860194 884919
-178228 -915373 692704 -903961
-261812 -671904 -292168 -661536
-985260 -586260 -989898 -512316
-748288 -589461 -756180 -620703
883109 -901585 845161 -909160
-588318 547086 -686487 541816
1038634 985359 1038525 1030948
-331101 -809265 -395757 -798531
932185 -872681 932760 -914051
931678 -833953 869209 -793755
151071 -443510 229404 -380384
602653 213833 613758 203975
669141 -140653 679856 -148462
-705317 -1039148 -772470 -1035232
117289 -229325 144623 -225186
-299295 -749957 -463493 -678996
320516 -592343 267888 -584506
730238 -101386 811452 -133225
7166 505394 1823 488943
955640 474787 964419 481542
-327007 67638 -355009 64349
-872002 758205 -836070 739802
624916 995872 619741 986794
-1012654 761755 -1017900 807487
98171 182715 116838 222087
-456120 -686279 -407295 -729940
181365 988626 233632 978649
-202374 -172220 -149556 -196031
-265262 -968029 -205496 -968028
-1048511 -348446 -1048434 262515
-890219 115305 -838668 402558
450720 -24172 448680 -22701
-848713 -921503 -868577 -926486
335763 -257897 357042 -241458
152057 -753692 -28216 -734062
104916 -799205 54086 -787260
-85622 -825394 -277897 -810563
-912059 -148660 -923791 -2597
